Account_Num,Provider_Num,City,Hosp_Name,Hosp_Address,Score,Acct_Name_Lookup,Reimbursement_Name_Lookup
44407,253791,1,1.0,1.0,3.0,FRANCISCAN HEALTH CRAWFORDSVILLE_1710 LAFAYETTE RD_CRAWFORDSVILLE_IN,FRANCISCAN HEALTH CRAWFORDSVILLE_1710 LAFAYETTE RD_CRAWFORDSVILLE_IN
44368,535144,1,1.0,1.0,3.0,MERCY MEDICAL CENTER_333 MERCY AVENUE_MERCED_CA,MERCY MEDICAL CENTER_333 MERCY AVENUE_MERCED_CA
44327,883413,1,1.0,1.0,3.0,UNIVERSITY OF VERMONT MEDICAL CENTER_111 COLCHESTER AVE_BURLINGTON_VT,UNIVERSITY OF VERMONT MEDICAL CENTER_111 COLCHESTER AVE_BURLINGTON_VT
44288,483602,1,1.0,1.0,3.0,CAMPBELL COUNTY MEMORIAL HOSPITAL_501 SOUTH BURMA AVENUE_GILLETTE_WY,CAMPBELL COUNTY MEMORIAL HOSPITAL_501 SOUTH BURMA AVENUE_GILLETTE_WY
44280,265142,1,1.0,1.0,3.0,BLANCHARD VALLEY HOSPITAL_1900 SOUTH MAIN STREET_FINDLAY_OH,BLANCHARD VALLEY HOSPITAL_1900 SOUTH MAIN STREET_FINDLAY_OH
44246,329251,1,1.0,1.0,3.0,WILSON N JONES REGIONAL MEDICAL CENTER_500 N HIGHLAND AVENUE_SHERMAN_TX,WILSON N JONES REGIONAL MEDICAL CENTER_500 N HIGHLAND AVENUE_SHERMAN_TX
44210,625325,1,1.0,1.0,3.0,LEHIGH REGIONAL MEDICAL CENTER_1500 LEE BLVD_LEHIGH ACRES_FL,LEHIGH REGIONAL MEDICAL CENTER_1500 LEE BLVD_LEHIGH ACRES_FL
44081,861392,1,1.0,1.0,3.0,DAVIS HOSPITAL AND MEDICAL CENTER_1600 WEST ANTELOPE DRIVE_LAYTON_UT,DAVIS HOSPITAL AND MEDICAL CENTER_1600 WEST ANTELOPE DRIVE_LAYTON_UT
44056,345837,1,1.0,1.0,3.0,CAROLINA EAST MEDICAL CENTER_2000 NEUSE BLVD_NEW BERN_NC,CAROLINA EAST MEDICAL CENTER_2000 NEUSE BLVD_NEW BERN_NC
43998,344346,1,1.0,1.0,3.0,"EMORY UNIVERSITY HOSPITAL_1364 CLIFTON ROAD, NE_ATLANTA_GA","EMORY UNIVERSITY HOSPITAL_1364 CLIFTON ROAD, NE_ATLANTA_GA"
43982,556301,1,1.0,1.0,3.0,ST LUKES HOSPITAL_915 EAST 1ST STREET_DULUTH_MN,ST LUKES HOSPITAL_915 EAST 1ST STREET_DULUTH_MN
43898,884350,1,1.0,1.0,3.0,DECATUR MEMORIAL HOSPITAL_2300 NORTH EDWARD STREET_DECATUR_IL,DECATUR MEMORIAL HOSPITAL_2300 NORTH EDWARD STREET_DECATUR_IL
43886,365439,1,0.0,1.0,2.0,MCLAREN THUMB REGION_1100 SOUTH VAN DYKE ROAD_BAD AXE_MI,HURON MEDICAL CENTER_1100 SOUTH VAN DYKE ROAD_BAD AXE_MI
43809,303977,1,1.0,1.0,3.0,PALMS OF PASADENA HOSPITAL_1501 PASADENA AVE S_SAINT PETERSBURG_FL,PALMS OF PASADENA HOSPITAL_1501 PASADENA AVE S_SAINT PETERSBURG_FL
43751,499293,1,0.0,1.0,2.0,UNIVERSITY OF KANSAS HLTH SYSTEM ST FRANCIS CAMPUS_1700 SW 7TH STREET_TOPEKA_KS,ST FRANCIS HEALTH CENTER INC_1700 SW 7TH STREET_TOPEKA_KS
43740,307502,1,1.0,1.0,3.0,PALOS COMMUNITY HOSPITAL_12251 SOUTH 80TH AVENUE_PALOS HEIGHTS_IL,PALOS COMMUNITY HOSPITAL_12251 SOUTH 80TH AVENUE_PALOS HEIGHTS_IL
43661,282895,1,1.0,1.0,3.0,CENTRAL PENINSULA GENERAL HOSPITAL_250 HOSPITAL PLACE_SOLDOTNA_AK,CENTRAL PENINSULA GENERAL HOSPITAL_250 HOSPITAL PLACE_SOLDOTNA_AK
43650,732030,1,1.0,1.0,3.0,TAYLOR REGIONAL HOSPITAL_1700 OLD LEBANON ROAD_CAMPBELLSVILLE_KY,TAYLOR REGIONAL HOSPITAL_1700 OLD LEBANON ROAD_CAMPBELLSVILLE_KY
43602,601660,1,1.0,1.0,3.0,INSPIRA MEDICAL CENTER WOODBURY_509 N BROAD ST_WOODBURY_NJ,INSPIRA MEDICAL CENTER WOODBURY_509 N BROAD ST_WOODBURY_NJ
43558,103262,1,1.0,1.0,3.0,HEART HOSPITAL OF LAFAYETTE_1105 KALISTE SALOOM ROAD_LAFAYETTE_LA,HEART HOSPITAL OF LAFAYETTE_1105 KALISTE SALOOM ROAD_LAFAYETTE_LA
43541,475649,1,1.0,1.0,3.0,BROOKLYN HOSPITAL CENTER - DOWNTOWN CAMPUS_121 DEKALB AVENUE_BROOKLYN_NY,BROOKLYN HOSPITAL CENTER AT DOWNTOWN CAMPUS_121 DEKALB AVENUE_BROOKLYN_NY
43533,693689,1,1.0,1.0,3.0,LAKE HEALTH_7590 AUBURN ROAD_CONCORD_OH,LAKE HEALTH_7590 AUBURN ROAD_CONCORD_OH
43412,716341,1,1.0,1.0,3.0,ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER_350 WEST THOMAS ROAD_PHOENIX_AZ,ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER_350 WEST THOMAS ROAD_PHOENIX_AZ
43412,358735,1,0.0,1.0,2.0,ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER_350 WEST THOMAS ROAD_PHOENIX_AZ,BANNER ESTRELLA MEDICAL CENTER_9201 WEST THOMAS ROAD_PHOENIX_AZ
43406,318215,1,0.0,1.0,2.0,HCA HOUSTON HEALTHCARE CLEAR LAKE_500 MEDICAL CENTER BLVD_WEBSTER_TX,CLEAR LAKE REGIONAL MEDICAL CENTER_500 MEDICAL CENTER BLVD_WEBSTER_TX
43357,525770,1,1.0,1.0,3.0,BILLINGS CLINIC HOSPITAL_2800 10TH AVE N_BILLINGS_MT,BILLINGS CLINIC HOSPITAL_2800 10TH AVE N_BILLINGS_MT
43298,342693,1,1.0,1.0,3.0,GOOD SAMARITAN HOSPITAL_1225 WILSHIRE BOULEVARD_LOS ANGELES_CA,GOOD SAMARITAN HOSPITAL_1225 WILSHIRE BOULEVARD_LOS ANGELES_CA
43196,817854,1,1.0,1.0,3.0,T J SAMSON COMMUNITY HOSPITAL_1301 NORTH RACE STREET_GLASGOW_KY,T J SAMSON COMMUNITY HOSPITAL_1301 NORTH RACE STREET_GLASGOW_KY
43171,221142,1,1.0,1.0,3.0,MISSION HOSPITAL REGIONAL MED CENTER_27700 MEDICAL CENTER RD_MISSION VIEJO_CA,MISSION HOSPITAL REGIONAL MED CENTER_27700 MEDICAL CENTER RD_MISSION VIEJO_CA
43151,676586,1,1.0,1.0,3.0,STURGIS HOSPITAL_916 MYRTLE AVE_STURGIS_MI,STURGIS HOSPITAL_916 MYRTLE AVE_STURGIS_MI
43091,352907,1,1.0,1.0,3.0,CJW MEDICAL CENTER_7101 JAHNKE ROAD_RICHMOND_VA,CJW MEDICAL CENTER_7101 JAHNKE ROAD_RICHMOND_VA
43086,591880,1,1.0,1.0,3.0,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL_ONE ROBERT WOOD JOHNSON PLACE_NEW BRUNSWICK_NJ,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL_ONE ROBERT WOOD JOHNSON PLACE_NEW BRUNSWICK_NJ
43063,624452,1,1.0,1.0,3.0,BELOIT MEMORIAL HOSPITAL_1969 W HART RD_BELOIT_WI,BELOIT MEMORIAL HOSPITAL_1969 W HART RD_BELOIT_WI
42923,590141,1,1.0,1.0,3.0,IOWA LUTHERAN HOSPITAL_700 EAST UNIVERSITY AVENUE_DES MOINES_IA,IOWA LUTHERAN HOSPITAL_700 EAST UNIVERSITY AVENUE_DES MOINES_IA
42921,163319,1,1.0,1.0,3.0,NORTHSIDE HOSPITAL_6000 49TH ST N_SAINT PETERSBURG_FL,NORTHSIDE HOSPITAL_6000 49TH ST N_SAINT PETERSBURG_FL
42880,734099,1,1.0,1.0,3.0,MERCY HOSPITAL OF FOLSOM_1650 CREEKSIDE DRIVE_FOLSOM_CA,MERCY HOSPITAL OF FOLSOM_1650 CREEKSIDE DRIVE_FOLSOM_CA
42861,707613,1,0.0,1.0,2.0,JOHN C. LINCOLN NORTH MOUNTAIN HOSPITAL_250 EAST DUNLAP AVENUE_PHOENIX_AZ,JOHN C. LINCOLN MEDICAL CENTER_250 EAST DUNLAP AVENUE_PHOENIX_AZ
42794,438105,1,1.0,1.0,3.0,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR_75 BEEKMAN STREET_PLATTSBURGH_NY,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR_75 BEEKMAN STREET_PLATTSBURGH_NY
42776,558856,1,1.0,1.0,3.0,PARKWEST MEDICAL CENTER_9352 PARK WEST BLVD_KNOXVILLE_TN,PARKWEST MEDICAL CENTER_9352 PARK WEST BLVD_KNOXVILLE_TN
42748,437201,1,1.0,1.0,3.0,GREENVILLE REGIONAL HOSPITAL_200 HEALTH CARE DR_GREENVILLE_IL,GREENVILLE REGIONAL HOSPITAL INC_200 HEALTHCARE DR_GREENVILLE_IL
42722,800211,1,0.0,1.0,2.0,TRUMBULL REGIONAL MEDICAL CENTER_1350 EAST MARKET STREET_WARREN_OH,TRUMBULL MEMORIAL HOSPITAL_1350 EAST MARKET STREET_WARREN_OH
42677,621155,1,1.0,1.0,3.0,BRATTLEBORO MEMORIAL HOSPITAL_17 BELMONT AVE_BRATTLEBORO_VT,BRATTLEBORO MEMORIAL HOSPITAL_17 BELMONT AVE_BRATTLEBORO_VT
42607,182826,1,1.0,1.0,3.0,LANDMARK MEDICAL CENTER_115 CASS AVENUE_WOONSOCKET_RI,LANDMARK MEDICAL CENTER_115 CASS AVENUE_WOONSOCKET_RI
42601,889586,1,1.0,1.0,3.0,THE QUEENS MEDICAL CENTER_1301 PUNCHBOWL ST_HONOLULU_HI,THE QUEENS MEDICAL CENTER_1301 PUNCHBOWL ST_HONOLULU_HI
42577,799020,1,1.0,1.0,3.0,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER_2315 STOCKTON BOULEVARD_SACRAMENTO_CA,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER_2315 STOCKTON BOULEVARD_SACRAMENTO_CA
42503,420161,1,0.0,1.0,2.0,CHI ST ALEXIUS HEALTH_900 E BROADWAY_BISMARCK_ND,CHI ST ALEXIUS HEALTH BISMARCK_900 E BROADWAY_BISMARCK_ND
42494,642561,1,1.0,1.0,3.0,"PARKVIEW MEDICAL CENTER, INC_400 W 16TH ST_PUEBLO_CO",PARKVIEW MEDICAL CENTER INC_400 W 16TH STREET_PUEBLO_CO
42423,450984,1,1.0,1.0,3.0,PALM BEACH GARDENS MEDICAL CENTER_3360 BURNS RD_PALM BEACH GARDENS_FL,PALM BEACH GARDENS MEDICAL CENTER_3360 BURNS RD_PALM BEACH GARDENS_FL
42385,744092,1,1.0,1.0,3.0,BRONSON BATTLE CREEK HOSPITAL_300 NORTH AVENUE_BATTLE CREEK_MI,BRONSON BATTLE CREEK HOSPITAL_300 NORTH AVENUE_BATTLE CREEK_MI
42379,225114,1,1.0,1.0,3.0,UPMC HORIZON_110 NORTH MAIN STREET_GREENVILLE_PA,UPMC HORIZON_110 NORTH MAIN STREET_GREENVILLE_PA
42309,788050,1,1.0,1.0,3.0,NORTHERN WESTCHESTER HOSPITAL_400 EAST MAIN STREET_MOUNT KISCO_NY,NORTHERN WESTCHESTER HOSPITAL_400 EAST MAIN STREET_MOUNT KISCO_NY
42263,834219,1,1.0,1.0,3.0,NESHOBA COUNTY GENERAL HOSPITAL_1001 HOLLAND AVENUE_PHILADELPHIA_MS,NESHOBA COUNTY GENERAL HOSPITAL_1001 HOLLAND AVENUE_PHILADELPHIA_MS
42256,135377,1,1.0,1.0,3.0,SYCAMORE MEDICAL CENTER_4000 MIAMISBURG-CENTERVILLE ROAD_MIAMISBURG_OH,SYCAMORE MEDICAL CENTER_4000 MIAMISBURG-CENTERVILLE ROAD_MIAMISBURG_OH
42255,145995,1,0.0,1.0,2.0,CONWAY REGIONAL HEALTH SYSTEM_2302 COLLEGE AVENUE_CONWAY_AR,CONWAY REGIONAL MEDICAL CENTER_2302 COLLEGE AVENUE_CONWAY_AR
42209,648013,1,1.0,1.0,3.0,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR_200 WEST ARBOR DRIVE_SAN DIEGO_CA,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR_200 WEST ARBOR DRIVE_SAN DIEGO_CA
42195,105180,1,1.0,1.0,3.0,NORTHWEST MISSISSIPPI REGIONAL MEDICAL CENTER_1970 HOSPITAL DRIVE_CLARKSDALE_MS,NORTHWEST MISSISSIPPI REGIONAL MEDICAL CENTER_1970 HOSPITAL DRIVE_CLARKSDALE_MS
42190,405177,1,1.0,1.0,3.0,HOUSTON METHODIST SAN JACINTO HOSPITAL_4401 GARTH ROAD_BAYTOWN_TX,HOUSTON METHODIST SAN JACINTO HOSPITAL_4401 GARTH ROAD_BAYTOWN_TX
42159,135808,1,1.0,1.0,3.0,HAZARD ARH REGIONAL MEDICAL CENTER_100 MEDICAL CENTER DRIVE_HAZARD_KY,HAZARD ARH REGIONAL MEDICAL CENTER_100 MEDICAL CENTER DRIVE_HAZARD_KY
42129,772428,1,1.0,1.0,3.0,LEE'S SUMMIT MEDICAL CENTER_2100 SE BLUE PARKWAY_LEES SUMMIT_MO,LEE'S SUMMIT MEDICAL CENTER_2100 SE BLUE PARKWAY_LEES SUMMIT_MO
42078,320266,1,1.0,1.0,3.0,KONA COMMUNITY HOSPITAL_79-1019 HAUKAPILA STREET_KEALAKEKUA_HI,KONA COMMUNITY HOSPITAL_79-1019 HAUKAPILA STREET_KEALAKEKUA_HI
41986,452417,1,1.0,1.0,3.0,MAGEE WOMENS HOSPITAL OF UPMC HEALTH SYSTEM_300 HALKET STREET_PITTSBURGH_PA,MAGEE WOMENS HOSPITAL OF UPMC HEALTH SYSTEM_300 HALKET STREET_PITTSBURGH_PA
41957,614115,1,1.0,1.0,3.0,CAREPOINT HEALTH - BAYONNE MEDICAL CENTER_29 EAST 29TH ST_BAYONNE_NJ,CAREPOINT HEALTH - BAYONNE MEDICAL CENTER_29 EAST 29TH ST_BAYONNE_NJ
41839,709283,1,1.0,1.0,3.0,PIEDMONT HOSPITAL_1968 PEACHTREE RD NW_ATLANTA_GA,PIEDMONT HOSPITAL_1968 PEACHTREE RD NW_ATLANTA_GA
41812,371067,1,0.0,1.0,2.0,PENN HIGHLANDS CLEARFIELD_809 TURNPIKE AVE_CLEARFIELD_PA,CLEARFIELD HOSPITAL_809 TURNPIKE AVE_CLEARFIELD_PA
41807,221208,1,0.0,1.0,2.0,WOMEN'S HOSPITAL THE_4199 GATEWAY BLVD_NEWBURGH_IN,THE HEART HOSPITAL AT DEACONESS GATEWAY LLC_4007 GATEWAY BLVD_NEWBURGH_IN
41792,323675,1,0.0,1.0,2.0,SALINA SURGICAL HOSPITAL_401 SOUTH SANTA FE AVENUE_SALINA_KS,SALINA REGIONAL HEALTH CENTER_400 SOUTH SANTA FE AVENUE_SALINA_KS
41787,321148,1,1.0,1.0,3.0,NORWOOD HOSPITAL_800 WASHINGTON STREET_NORWOOD_MA,NORWOOD HOSPITAL_800 WASHINGTON STREET_NORWOOD_MA
41719,889443,1,1.0,1.0,3.0,COMMUNITY REGIONAL MEDICAL CENTER_2823 FRESNO STREET_FRESNO_CA,COMMUNITY REGIONAL MEDICAL CENTER_2823 FRESNO STREET_FRESNO_CA
41648,450924,1,1.0,1.0,3.0,TEXAS HEALTH HARRIS METHODIST FORT WORTH_1301 PENNSYLVANIA AVENUE_FORT WORTH_TX,TEXAS HEALTH HARRIS METHODIST FORT WORTH_1301 PENNSYLVANIA AVENUE_FORT WORTH_TX
41633,538602,1,1.0,1.0,3.0,CORNING HOSPITAL_1 GUTHRIE DRIVE_CORNING_NY,CORNING HOSPITAL_1 GUTHRIE DRIVE_CORNING_NY
41575,468924,1,1.0,1.0,3.0,GEORGE REGIONAL HEALTH SYSTEM_859 WINTER STREET_LUCEDALE_MS,GEORGE REGIONAL HEALTH SYSTEM_859 WINTER STREET_LUCEDALE_MS
41568,104376,1,0.0,1.0,2.0,VIRGINIA BEACH PSYCHIATRIC CENTER_1100 FIRST COLONIAL ROAD_VIRGINIA BEACH_VA,SENTARA VIRGINIA BEACH GENERAL HOSPITAL_1060 FIRST COLONIAL ROAD_VIRGINIA BEACH_VA
41517,351914,1,1.0,1.0,3.0,UF HEALTH SHANDS HOSPITAL_1600 SW ARCHER RD_GAINESVILLE_FL,UF HEALTH SHANDS HOSPITAL_1600 SW ARCHER RD_GAINESVILLE_FL
41402,350387,1,1.0,1.0,3.0,WILSON MEDICAL CENTER_1705 S TARBORO ST_WILSON_NC,WILSON MEDICAL CENTER_1705 S TARBORO ST_WILSON_NC
41396,537260,1,1.0,1.0,3.0,ST CATHERINE HOSPITAL_401 EAST SPRUCE_GARDEN CITY_KS,ST CATHERINE HOSPITAL_401 EAST SPRUCE_GARDEN CITY_KS
41380,880069,1,1.0,1.0,3.0,ENGLEWOOD HOSPITAL AND MEDICAL CENTER_350 ENGLE ST_ENGLEWOOD_NJ,ENGLEWOOD HOSPITAL AND MEDICAL CENTER_350 ENGLE ST_ENGLEWOOD_NJ
41364,718806,1,1.0,1.0,3.0,LAKES REGIONAL HEALTHCARE_2301 HIGHWAY 71_SPIRIT LAKE_IA,LAKES REGIONAL HEALTHCARE_2301 HIGHWAY 71_SPIRIT LAKE_IA
41361,389951,1,0.0,1.0,2.0,BAYLOR SCOTT & WHITE  CLINIC - TEMPLE_2401 S  31ST ST_TEMPLE_TX,SCOTT & WHITE MEDICAL CENTER - TEMPLE_2401 S  31ST ST_TEMPLE_TX
41327,275440,1,1.0,1.0,3.0,LEGACY MERIDIAN PARK MEDICAL CENTER_19300 SW 65TH AVENUE_TUALATIN_OR,LEGACY MERIDIAN PARK MEDICAL CENTER_19300 SW 65TH AVENUE_TUALATIN_OR
41308,748447,1,0.0,1.0,2.0,PENN HIGHLANDS HUNTINDON_1225 WARM SPRINGS AVE_HUNTINGDON_PA,J C BLAIR MEMORIAL HOSPITAL_1225 WARM SPRINGS AVE_HUNTINGDON_PA
41285,693390,1,0.0,1.0,2.0,PAOLI HOSPITAL_255 WEST LANCASTER AVENUE_PAOLI_PA,MAIN LINE HOSPITAL PAOLI_255 WEST LANCASTER AVENUE_PAOLI_PA
41231,322584,1,1.0,1.0,3.0,BAYLOR SCOTT & WHITE MEDICAL CENTER - MARBLE FALLS_810 W HIGHWAY 71_MARBLE FALLS_TX,BAYLOR SCOTT & WHITE MEDICAL CENTER - MARBLE FALLS_810 W HIGHWAY 71_MARBLE FALLS_TX
41189,658892,1,1.0,1.0,3.0,WELLINGTON REGIONAL MEDICAL CENTER LLC_10101 FOREST HILL BLVD_WELLINGTON_FL,WELLINGTON REGIONAL MEDICAL CENTER_10101 FOREST HILL BLVD_WELLINGTON_FL
41188,842533,1,1.0,1.0,3.0,WINDHAM COMM MEM HOSP & HATCH HOSP_112 MANSFIELD AVENUE_WILLIMANTIC_CT,WINDHAM COMM MEM HOSP & HATCH HOSP_112 MANSFIELD AVENUE_WILLIMANTIC_CT
41162,640130,1,1.0,1.0,3.0,KNOX COMMUNITY HOSPITAL_1330 COSHOCTON ROAD_MOUNT VERNON_OH,KNOX COMMUNITY HOSPITAL_1330 COSHOCTON ROAD_MOUNT VERNON_OH
41156,524659,1,1.0,1.0,3.0,NEWTON MEDICAL CENTER_600 MEDICAL CENTER DRIVE_NEWTON_KS,NEWTON MEDICAL CENTER_600 MEDICAL CENTER DRIVE_NEWTON_KS
41028,454473,1,1.0,1.0,3.0,SUTTER DELTA MEDICAL CENTER_3901 LONE TREE WAY_ANTIOCH_CA,SUTTER DELTA MEDICAL CENTER_3901 LONE TREE WAY_ANTIOCH_CA
41024,499516,1,1.0,1.0,3.0,MURRAY-CALLOWAY COUNTY HOSPITAL_803 POPLAR STREET_MURRAY_KY,MURRAY-CALLOWAY COUNTY HOSPITAL_803 POPLAR STREET_MURRAY_KY
41002,369081,1,1.0,1.0,3.0,NORTHFIELD HOSPITAL_2000 NORTH AVENUE_NORTHFIELD_MN,NORTHFIELD HOSPITAL_2000 NORTH AVENUE_NORTHFIELD_MN
40999,803729,1,1.0,1.0,3.0,SOIN MEDICAL CENTER_3535 PENTAGON PARK BLVD_BEAVER CREEK_OH,SOIN MEDICAL CENTER_3535 PENTAGON PARK BLVD_BEAVER CREEK_OH
40968,260949,1,1.0,1.0,3.0,AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER_1325 S CLIFF AVE  POST OFFICE BOX 5045_SIOUX FALLS_SD,AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER_1325 S CLIFF AVE  POST OFFICE BOX 5045_SIOUX FALLS_SD
40959,304226,1,1.0,1.0,3.0,DICKINSON COUNTY MEMORIAL HOSPITAL_1721 S STEPHENSON AVE_IRON MOUNTAIN_MI,DICKINSON COUNTY MEMORIAL HOSPITAL_1721 S STEPHENSON AVE_IRON MOUNTAIN_MI
40944,725442,1,1.0,1.0,3.0,LA PALMA INTERCOMMUNITY HOSPITAL_7901 WALKER STREET_LA PALMA_CA,LA PALMA INTERCOMMUNITY HOSPITAL_7901 WALKER STREET_LA PALMA_CA
40941,756787,1,1.0,1.0,3.0,DOCTORS HOSPITAL OF LAREDO_10700 MCPHERSON ROAD_LAREDO_TX,DOCTORS HOSPITAL OF LAREDO_10700 MCPHERSON ROAD_LAREDO_TX
40930,392733,1,1.0,1.0,3.0,GULF COAST REGIONAL MEDICAL CENTER_449 W 23RD ST_PANAMA CITY_FL,GULF COAST REGIONAL MEDICAL CENTER_449 W 23RD ST_PANAMA CITY_FL
40896,723760,1,1.0,1.0,3.0,INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL_2401 UNIVERSITY AVE_MUNCIE_IN,INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL_2401 UNIVERSITY AVE_MUNCIE_IN
40886,424588,1,1.0,1.0,3.0,HENRY COUNTY MEMORIAL HOSPITAL_1000 N 16TH ST_NEW CASTLE_IN,HENRY COUNTY MEMORIAL HOSPITAL_1000 N 16TH ST_NEW CASTLE_IN
40856,833326,1,1.0,1.0,3.0,HARLEM HOSPITAL CENTER_506 LENOX AVENUE_NEW YORK_NY,HARLEM HOSPITAL CENTER_506 LENOX AVENUE_NEW YORK_NY
40837,860011,1,1.0,1.0,3.0,ST JOSEPH REGIONAL HEALTH CENTER_2801 FRANCISCAN DR_BRYAN_TX,ST JOSEPH REGIONAL HEALTH CENTER_2801 FRANCISCAN DR_BRYAN_TX
40717,469990,1,1.0,1.0,3.0,FLOWERS HOSPITAL_4370 WEST MAIN STREET_DOTHAN_AL,FLOWERS HOSPITAL_4370 WEST MAIN STREET_DOTHAN_AL
40666,657567,1,1.0,1.0,3.0,LAC/OLIVE VIEW-UCLA MEDICAL CENTER_14445 OLIVE VIEW DRIVE_SYLMAR_CA,LAC/OLIVE VIEW-UCLA MEDICAL CENTER_14445 OLIVE VIEW DRIVE_SYLMAR_CA
40648,573653,1,1.0,1.0,3.0,WYCKOFF HEIGHTS MEDICAL CENTER_374 STOCKHOLM STREET_BROOKLYN_NY,WYCKOFF HEIGHTS MEDICAL CENTER_374 STOCKHOLM STREET_BROOKLYN_NY
40590,778177,1,1.0,1.0,3.0,MARIAN REGIONAL MEDICAL CENTER_1400 E CHURCH ST_SANTA MARIA_CA,MARIAN REGIONAL MEDICAL CENTER_1400 E CHURCH ST_SANTA MARIA_CA
40545,394100,1,1.0,1.0,3.0,CRESTWOOD MEDICAL CENTER_ONE HOSPITAL DR SE_HUNTSVILLE_AL,CRESTWOOD MEDICAL CENTER_ONE HOSPITAL DR SE_HUNTSVILLE_AL
40542,700496,1,1.0,1.0,3.0,NORWEGIAN-AMERICAN HOSPITAL_1044 N FRANCISCO AVE_CHICAGO_IL,NORWEGIAN-AMERICAN HOSPITAL_1044 N FRANCISCO AVE_CHICAGO_IL
40515,752043,1,1.0,1.0,3.0,UNITED REGIONAL HEALTH CARE SYSTEM_1600 11TH STREET_WICHITA FALLS_TX,UNITED REGIONAL HEALTH CARE SYSTEM_1600 11TH STREET_WICHITA FALLS_TX
40504,410425,1,1.0,1.0,3.0,MOUNTAINVIEW HOSPITAL_3100 N TENAYA WAY_LAS VEGAS_NV,MOUNTAINVIEW HOSPITAL_3100 N TENAYA WAY_LAS VEGAS_NV
40497,469736,1,1.0,1.0,3.0,ST JOSEPH HOSPITAL_360 BROADWAY_BANGOR_ME,ST JOSEPH HOSPITAL_360 BROADWAY_BANGOR_ME
40416,576758,1,1.0,1.0,3.0,BROWNWOOD REGIONAL MEDICAL CENTER_1501 BURNET DR_BROWNWOOD_TX,BROWNWOOD REGIONAL MEDICAL CENTER_1501 BURNET DR_BROWNWOOD_TX
40406,254598,1,1.0,1.0,3.0,SALINE MEMORIAL HOSPITAL_#1 MEDICAL PARK DRIVE_BENTON_AR,SALINE MEMORIAL HOSPITAL_#1 MEDICAL PARK DRIVE_BENTON_AR
40389,590005,1,1.0,1.0,3.0,UNIVERSITY OF KENTUCKY HOSPITAL_800 ROSE STREET_LEXINGTON_KY,UNIVERSITY OF KENTUCKY HOSPITAL_800 ROSE STREET_LEXINGTON_KY
40338,813730,1,0.0,1.0,2.0,MERCY HEALTH - TIFFIN HOSPITAL_45 ST LAWRENCE DRIVE_TIFFIN_OH,MERCY TIFFIN HOSPITAL_45 ST LAWRENCE DRIVE_TIFFIN_OH
40331,688337,1,0.0,1.0,2.0,RUSH COPLEY MEDICAL CENTER_2000 OGDEN AVENUE_AURORA_IL,COPLEY MEMORIAL HOSPITAL_2000 OGDEN AVENUE_AURORA_IL
40299,624911,1,1.0,1.0,3.0,NORTHERN HOSPITAL OF SURRY COUNTY_830 ROCKFORD ST_MOUNT AIRY_NC,NORTHERN HOSPITAL OF SURRY COUNTY_830 ROCKFORD ST_MOUNT AIRY_NC
40289,489876,1,1.0,1.0,3.0,SPECTRUM HEALTH ZEELAND COMMUNITY HOSPITAL_8333 FELCH ST_ZEELAND_MI,SPECTRUM HEALTH ZEELAND COMMUNITY HOSPITAL_8333 FELCH ST_ZEELAND_MI
40280,806331,1,1.0,1.0,3.0,OWENSBORO HEALTH REGIONAL HOSPITAL_1201 PLEASANT VALLEY ROAD_OWENSBORO_KY,OWENSBORO HEALTH REGIONAL HOSPITAL_1201 PLEASANT VALLEY ROAD_OWENSBORO_KY
40263,772858,1,1.0,0.0,2.0,AKRON GENERAL MEDICAL CENTER_1 AKRON GENERAL AVENUE_AKRON_OH,AKRON GENERAL MEDICAL CENTER_400 WABASH AVENUE_AKRON_OH
40089,486325,1,1.0,1.0,3.0,BARNES JEWISH HOSPITAL_ONE BARNES-JEWISH HOSPITAL PLAZA_SAINT LOUIS_MO,BARNES JEWISH HOSPITAL_ONE BARNES-JEWISH HOSPITAL PLAZA_SAINT LOUIS_MO
39920,394632,1,1.0,1.0,3.0,BRIDGEPORT HOSPITAL_267 GRANT STREET_BRIDGEPORT_CT,BRIDGEPORT HOSPITAL_267 GRANT STREET_BRIDGEPORT_CT
39898,851525,1,1.0,1.0,3.0,GRANT MEDICAL CENTER_111 SOUTH GRANT AVENUE_COLUMBUS_OH,GRANT MEDICAL CENTER_111 SOUTH GRANT AVENUE_COLUMBUS_OH
